in s,CH1 in V
2.400E-05,4.240E+00
2.440E-05,4.240E+00
2.480E-05,4.240E+00
2.520E-05,4.240E+00
2.560E-05,4.240E+00
2.600E-05,4.240E+00
2.640E-05,4.260E+00
2.680E-05,4.260E+00
2.720E-05,4.260E+00
2.760E-05,4.260E+00
2.800E-05,4.240E+00
2.840E-05,4.260E+00
2.880E-05,4.260E+00
2.920E-05,4.260E+00
2.960E-05,4.260E+00
3.000E-05,4.260E+00
3.040E-05,4.260E+00
3.080E-05,4.260E+00
3.120E-05,4.280E+00
3.160E-05,4.260E+00
3.200E-05,4.280E+00
3.240E-05,4.260E+00
3.280E-05,4.280E+00
3.320E-05,4.260E+00
3.360E-05,4.260E+00
3.400E-05,4.260E+00
3.440E-05,4.260E+00
3.480E-05,4.260E+00
3.520E-05,4.300E+00
3.560E-05,4.280E+00
3.600E-05,4.280E+00
3.640E-05,4.280E+00
3.680E-05,4.280E+00
3.720E-05,4.280E+00
3.760E-05,4.280E+00
3.800E-05,4.280E+00
3.840E-05,4.280E+00
3.880E-05,4.260E+00
3.920E-05,4.280E+00
3.960E-05,4.280E+00
4.000E-05,4.280E+00
4.040E-05,4.280E+00
4.080E-05,4.280E+00
4.120E-05,4.280E+00
4.160E-05,4.280E+00
4.200E-05,4.280E+00
4.240E-05,4.280E+00
4.280E-05,4.300E+00
4.320E-05,4.300E+00
4.360E-05,4.280E+00
4.400E-05,4.300E+00
4.440E-05,4.280E+00
4.480E-05,4.280E+00
4.520E-05,4.240E+00
4.560E-05,4.240E+00
4.600E-05,4.220E+00
4.640E-05,4.240E+00
4.680E-05,4.240E+00
4.720E-05,4.220E+00
4.760E-05,4.260E+00
4.800E-05,4.240E+00
4.840E-05,4.240E+00
4.880E-05,4.240E+00
4.920E-05,4.260E+00
4.960E-05,4.240E+00
5.000E-05,4.240E+00
5.040E-05,4.260E+00
5.080E-05,4.260E+00
5.120E-05,4.260E+00
5.160E-05,4.280E+00
5.200E-05,4.260E+00
5.240E-05,4.260E+00
5.280E-05,4.260E+00
5.320E-05,4.280E+00
5.360E-05,4.260E+00
5.400E-05,4.280E+00
5.440E-05,4.260E+00
5.480E-05,4.280E+00
5.520E-05,4.280E+00
5.560E-05,4.280E+00
5.600E-05,4.260E+00
5.640E-05,4.280E+00
5.680E-05,4.280E+00
5.720E-05,4.280E+00
5.760E-05,4.280E+00
5.800E-05,4.280E+00
5.840E-05,4.280E+00
5.880E-05,4.280E+00
5.920E-05,4.280E+00
5.960E-05,4.300E+00
6.000E-05,4.280E+00
6.040E-05,4.300E+00
6.080E-05,4.280E+00
6.120E-05,4.300E+00
6.160E-05,4.280E+00
6.200E-05,4.280E+00
6.240E-05,4.300E+00
6.280E-05,4.280E+00
6.320E-05,4.300E+00
6.360E-05,4.300E+00
6.400E-05,4.300E+00
6.440E-05,4.280E+00
6.480E-05,4.300E+00
6.520E-05,4.300E+00
6.560E-05,4.300E+00
6.600E-05,4.300E+00
6.640E-05,4.300E+00
6.680E-05,4.300E+00
6.720E-05,4.300E+00
6.760E-05,4.300E+00
6.800E-05,4.300E+00
