in s,CH2 in V
7.180E-07,3.300E+00
7.200E-07,3.300E+00
7.220E-07,3.300E+00
7.240E-07,3.340E+00
7.260E-07,3.340E+00
7.280E-07,3.340E+00
7.300E-07,3.340E+00
7.320E-07,3.340E+00
7.340E-07,3.300E+00
7.360E-07,3.300E+00
7.380E-07,3.300E+00
7.400E-07,3.300E+00
7.420E-07,3.300E+00
7.440E-07,3.300E+00
7.460E-07,3.300E+00
7.480E-07,3.300E+00
7.500E-07,3.300E+00
7.520E-07,3.300E+00
7.540E-07,3.300E+00
7.560E-07,3.300E+00
7.580E-07,3.300E+00
7.600E-07,3.300E+00
7.620E-07,3.300E+00
7.640E-07,3.300E+00
7.660E-07,3.300E+00
7.680E-07,3.300E+00
7.700E-07,3.300E+00
7.720E-07,3.300E+00
7.740E-07,3.300E+00
7.760E-07,3.300E+00
7.780E-07,3.300E+00
7.800E-07,3.300E+00
7.820E-07,3.300E+00
7.840E-07,3.300E+00
7.860E-07,3.340E+00
7.880E-07,3.300E+00
7.900E-07,3.300E+00
7.920E-07,3.300E+00
7.940E-07,3.300E+00
7.960E-07,3.300E+00
7.980E-07,3.300E+00
8.000E-07,3.300E+00
8.020E-07,3.300E+00
8.040E-07,3.300E+00
8.060E-07,3.300E+00
8.080E-07,3.300E+00
8.100E-07,3.300E+00
8.120E-07,3.300E+00
8.140E-07,3.300E+00
8.160E-07,3.300E+00
8.180E-07,3.300E+00
8.200E-07,3.300E+00
8.220E-07,3.300E+00
8.240E-07,3.300E+00
8.260E-07,3.300E+00
8.280E-07,3.300E+00
8.300E-07,3.300E+00
8.320E-07,3.300E+00
8.340E-07,3.300E+00
8.360E-07,3.340E+00
8.380E-07,3.300E+00
8.400E-07,3.300E+00
8.420E-07,3.300E+00
8.440E-07,3.300E+00
8.460E-07,3.300E+00
8.480E-07,3.300E+00
8.500E-07,3.340E+00
8.520E-07,3.300E+00
8.540E-07,3.340E+00
8.560E-07,3.340E+00
8.580E-07,3.340E+00
8.600E-07,3.340E+00
8.620E-07,3.340E+00
8.640E-07,3.340E+00
8.660E-07,3.300E+00
8.680E-07,3.300E+00
8.700E-07,3.300E+00
8.720E-07,3.340E+00
8.740E-07,3.300E+00
8.760E-07,3.300E+00
8.780E-07,3.300E+00
8.800E-07,3.300E+00
8.820E-07,3.300E+00
8.840E-07,3.300E+00
8.860E-07,3.300E+00
8.880E-07,3.300E+00
8.900E-07,3.300E+00
8.920E-07,3.300E+00
8.940E-07,3.300E+00
8.960E-07,3.300E+00
