in s,CH1 in V
6.880E-05,1.590E+00
6.920E-05,1.590E+00
6.960E-05,1.590E+00
7.000E-05,1.570E+00
7.040E-05,1.570E+00
7.080E-05,1.590E+00
7.120E-05,1.590E+00
7.160E-05,1.590E+00
7.200E-05,1.590E+00
7.240E-05,1.590E+00
7.280E-05,1.590E+00
7.320E-05,1.590E+00
7.360E-05,1.590E+00
7.400E-05,1.590E+00
7.440E-05,1.590E+00
7.480E-05,1.590E+00
7.520E-05,1.590E+00
7.560E-05,1.590E+00
7.600E-05,1.610E+00
7.640E-05,1.590E+00
7.680E-05,1.590E+00
7.720E-05,1.590E+00
7.760E-05,1.590E+00
7.800E-05,1.590E+00
7.840E-05,1.590E+00
7.880E-05,1.590E+00
7.920E-05,1.590E+00
7.960E-05,1.670E+00
8.000E-05,1.710E+00
8.040E-05,1.750E+00
8.080E-05,1.730E+00
8.120E-05,1.690E+00
8.160E-05,1.630E+00
8.200E-05,1.610E+00
8.240E-05,1.630E+00
8.280E-05,1.650E+00
8.320E-05,1.650E+00
8.360E-05,1.630E+00
8.400E-05,1.610E+00
8.440E-05,1.590E+00
8.480E-05,1.590E+00
8.520E-05,1.590E+00
8.560E-05,1.590E+00
8.600E-05,1.590E+00
8.640E-05,1.590E+00
8.680E-05,1.590E+00
8.720E-05,1.590E+00
8.760E-05,1.590E+00
8.800E-05,1.590E+00
8.840E-05,1.590E+00
8.880E-05,1.570E+00
8.920E-05,1.590E+00
8.960E-05,1.570E+00
9.000E-05,1.570E+00
9.040E-05,1.570E+00
9.080E-05,1.570E+00
9.120E-05,1.570E+00
9.160E-05,1.570E+00
9.200E-05,1.590E+00
9.240E-05,1.570E+00
9.280E-05,1.590E+00
9.320E-05,1.590E+00
9.360E-05,1.590E+00
9.400E-05,1.570E+00
9.440E-05,1.570E+00
9.480E-05,1.570E+00
9.520E-05,1.590E+00
9.560E-05,1.590E+00
9.600E-05,1.590E+00
9.640E-05,1.590E+00
9.680E-05,1.590E+00
9.720E-05,1.590E+00
9.760E-05,1.590E+00
9.800E-05,1.590E+00
9.840E-05,1.570E+00
9.880E-05,1.570E+00
9.920E-05,1.590E+00
9.960E-05,1.590E+00
1.000E-04,1.590E+00
1.004E-04,1.590E+00
1.008E-04,1.590E+00
1.012E-04,1.590E+00
1.016E-04,1.590E+00
1.020E-04,1.590E+00
1.024E-04,1.590E+00
1.028E-04,1.590E+00
1.032E-04,1.590E+00
1.036E-04,1.590E+00
1.040E-04,1.590E+00
1.044E-04,1.590E+00
1.048E-04,1.590E+00
1.052E-04,1.690E+00
1.056E-04,1.710E+00
1.060E-04,1.730E+00
1.064E-04,1.710E+00
1.068E-04,1.690E+00
1.072E-04,1.650E+00
1.076E-04,1.630E+00
1.080E-04,1.630E+00
1.084E-04,1.650E+00
1.088E-04,1.630E+00
1.092E-04,1.630E+00
1.096E-04,1.630E+00
1.100E-04,1.610E+00
1.104E-04,1.590E+00
1.108E-04,1.590E+00
1.112E-04,1.590E+00
1.116E-04,1.590E+00
1.120E-04,1.590E+00
1.124E-04,1.590E+00
1.128E-04,1.570E+00
1.132E-04,1.590E+00
1.136E-04,1.590E+00
1.140E-04,1.590E+00
1.144E-04,1.590E+00
1.148E-04,1.570E+00
1.152E-04,1.570E+00
1.156E-04,1.570E+00
1.160E-04,1.590E+00
1.164E-04,1.570E+00
1.168E-04,1.570E+00
1.172E-04,1.570E+00
1.176E-04,1.570E+00
1.180E-04,1.570E+00
1.184E-04,1.570E+00
1.188E-04,1.590E+00
1.192E-04,1.570E+00
1.196E-04,1.570E+00
1.200E-04,1.570E+00
1.204E-04,1.570E+00
1.208E-04,1.570E+00
1.212E-04,1.590E+00
1.216E-04,1.590E+00
1.220E-04,1.590E+00
1.224E-04,1.590E+00
1.228E-04,1.590E+00
1.232E-04,1.590E+00
1.236E-04,1.590E+00
1.240E-04,1.590E+00
1.244E-04,1.590E+00
1.248E-04,1.590E+00
1.252E-04,1.590E+00
1.256E-04,1.590E+00
1.260E-04,1.590E+00
1.264E-04,1.590E+00
1.268E-04,1.590E+00
1.272E-04,1.590E+00
1.276E-04,1.590E+00
1.280E-04,1.590E+00
1.284E-04,1.590E+00
1.288E-04,1.590E+00
1.292E-04,1.610E+00
1.296E-04,1.590E+00
1.300E-04,1.590E+00
1.304E-04,1.650E+00
1.308E-04,1.710E+00
1.312E-04,1.710E+00
1.316E-04,1.730E+00
1.320E-04,1.710E+00
1.324E-04,1.650E+00
1.328E-04,1.630E+00
1.332E-04,1.630E+00
1.336E-04,1.630E+00
1.340E-04,1.630E+00
1.344E-04,1.630E+00
1.348E-04,1.630E+00
1.352E-04,1.610E+00
1.356E-04,1.610E+00
1.360E-04,1.590E+00
1.364E-04,1.610E+00
1.368E-04,1.590E+00
1.372E-04,1.590E+00
1.376E-04,1.590E+00
1.380E-04,1.570E+00
1.384E-04,1.570E+00
1.388E-04,1.570E+00
1.392E-04,1.590E+00
1.396E-04,1.590E+00
1.400E-04,1.570E+00
1.404E-04,1.570E+00
1.408E-04,1.570E+00
1.412E-04,1.570E+00
1.416E-04,1.570E+00
1.420E-04,1.570E+00
1.424E-04,1.570E+00
1.428E-04,1.570E+00
1.432E-04,1.570E+00
1.436E-04,1.570E+00
1.440E-04,1.570E+00
1.444E-04,1.570E+00
1.448E-04,1.570E+00
1.452E-04,1.590E+00
1.456E-04,1.590E+00
1.460E-04,1.590E+00
1.464E-04,1.570E+00
1.468E-04,1.570E+00
1.472E-04,1.570E+00
1.476E-04,1.590E+00
1.480E-04,1.590E+00
1.484E-04,1.590E+00
1.488E-04,1.590E+00
1.492E-04,1.590E+00
1.496E-04,1.590E+00
1.500E-04,1.570E+00
1.504E-04,1.590E+00
1.508E-04,1.590E+00
1.512E-04,1.590E+00
1.516E-04,1.590E+00
1.520E-04,1.590E+00
1.524E-04,1.590E+00
1.528E-04,1.590E+00
1.532E-04,1.590E+00
1.536E-04,1.610E+00
1.540E-04,1.610E+00
1.544E-04,1.610E+00
1.548E-04,1.590E+00
1.552E-04,1.590E+00
1.556E-04,1.650E+00
1.560E-04,1.710E+00
1.564E-04,1.730E+00
1.568E-04,1.730E+00
1.572E-04,1.710E+00
1.576E-04,1.670E+00
1.580E-04,1.630E+00
1.584E-04,1.610E+00
1.588E-04,1.610E+00
1.592E-04,1.630E+00
1.596E-04,1.630E+00
1.600E-04,1.630E+00
1.604E-04,1.590E+00
1.608E-04,1.590E+00
1.612E-04,1.590E+00
1.616E-04,1.590E+00
1.620E-04,1.590E+00
1.624E-04,1.590E+00
1.628E-04,1.590E+00
1.632E-04,1.590E+00
1.636E-04,1.610E+00
1.640E-04,1.590E+00
1.644E-04,1.570E+00
1.648E-04,1.590E+00
1.652E-04,1.570E+00
1.656E-04,1.570E+00
1.660E-04,1.570E+00
1.664E-04,1.570E+00
1.668E-04,1.570E+00
1.672E-04,1.570E+00
1.676E-04,1.570E+00
1.680E-04,1.570E+00
1.684E-04,1.570E+00
