in s,CH1 in V,CH2 in V
4.360E-06,2.140E+00,6.000E-02
4.400E-06,2.140E+00,2.000E-02
4.440E-06,2.140E+00,6.000E-02
4.480E-06,2.140E+00,6.000E-02
4.520E-06,2.140E+00,6.000E-02
4.560E-06,2.140E+00,2.000E-02
4.600E-06,2.140E+00,2.000E-02
4.640E-06,2.140E+00,6.000E-02
4.680E-06,2.140E+00,6.000E-02
4.720E-06,2.140E+00,2.000E-02
4.760E-06,2.180E+00,6.000E-02
4.800E-06,2.140E+00,2.000E-02
4.840E-06,2.140E+00,6.000E-02
4.880E-06,2.180E+00,6.000E-02
4.920E-06,2.140E+00,2.000E-02
4.960E-06,2.140E+00,6.000E-02
5.000E-06,2.140E+00,2.000E-02
5.040E-06,2.140E+00,6.000E-02
5.080E-06,2.140E+00,6.000E-02
5.120E-06,2.140E+00,2.000E-02
5.160E-06,2.140E+00,2.000E-02
5.200E-06,2.140E+00,6.000E-02
5.240E-06,2.180E+00,6.000E-02
5.280E-06,2.140E+00,6.000E-02
5.320E-06,2.140E+00,2.000E-02
5.360E-06,2.180E+00,2.000E-02
5.400E-06,2.140E+00,2.000E-02
5.440E-06,2.140E+00,2.000E-02
5.480E-06,2.140E+00,6.000E-02
5.520E-06,2.140E+00,2.000E-02
5.560E-06,2.140E+00,6.000E-02
5.600E-06,2.180E+00,2.000E-02
5.640E-06,2.140E+00,2.000E-02
5.680E-06,2.140E+00,2.000E-02
5.720E-06,2.140E+00,6.000E-02
5.760E-06,2.140E+00,2.000E-02
5.800E-06,2.180E+00,2.000E-02
5.840E-06,2.140E+00,2.000E-02
5.880E-06,2.140E+00,2.000E-02
5.920E-06,2.180E+00,6.000E-02
5.960E-06,2.140E+00,2.000E-02
6.000E-06,2.140E+00,6.000E-02
6.040E-06,2.140E+00,2.000E-02
6.080E-06,2.140E+00,6.000E-02
6.120E-06,2.140E+00,2.000E-02
6.160E-06,2.140E+00,2.000E-02
6.200E-06,2.140E+00,2.000E-02
6.240E-06,2.140E+00,6.000E-02
6.280E-06,2.140E+00,6.000E-02
6.320E-06,2.140E+00,2.000E-02
6.360E-06,2.180E+00,2.000E-02
6.400E-06,2.140E+00,2.000E-02
6.440E-06,2.140E+00,2.000E-02
6.480E-06,2.180E+00,6.000E-02
6.520E-06,2.140E+00,2.000E-02
6.560E-06,2.140E+00,2.000E-02
6.600E-06,2.140E+00,2.000E-02
6.640E-06,2.180E+00,2.000E-02
6.680E-06,2.140E+00,2.000E-02
6.720E-06,2.140E+00,2.000E-02
6.760E-06,2.140E+00,2.000E-02
6.800E-06,2.140E+00,2.000E-02
6.840E-06,2.140E+00,2.000E-02
6.880E-06,2.140E+00,2.000E-02
6.920E-06,2.180E+00,2.000E-02
6.960E-06,2.140E+00,2.000E-02
7.000E-06,2.140E+00,6.000E-02
7.040E-06,2.140E+00,2.000E-02
7.080E-06,2.140E+00,6.000E-02
7.120E-06,2.140E+00,2.000E-02
7.160E-06,2.140E+00,6.000E-02
7.200E-06,2.140E+00,6.000E-02
7.240E-06,2.140E+00,2.000E-02
7.280E-06,2.140E+00,2.000E-02
