in s,CH1 in V,CH2 in V
8.791E-04,4.060E+00,2.000E-02
9.191E-04,4.060E+00,2.000E-02
9.590E-04,4.060E+00,2.000E-02
9.990E-04,4.020E+00,2.000E-02
1.039E-03,4.020E+00,2.000E-02
1.079E-03,4.020E+00,2.000E-02
1.119E-03,4.060E+00,2.000E-02
1.159E-03,4.060E+00,2.000E-02
1.199E-03,3.980E+00,2.000E-02
1.239E-03,4.060E+00,2.000E-02
1.279E-03,3.980E+00,2.000E-02
1.319E-03,4.020E+00,2.000E-02
1.359E-03,4.020E+00,2.000E-02
1.399E-03,4.020E+00,2.000E-02
1.439E-03,4.020E+00,2.000E-02
1.479E-03,4.020E+00,-2.000E-02
1.519E-03,4.060E+00,2.000E-02
1.559E-03,4.100E+00,2.000E-02
1.599E-03,4.020E+00,2.000E-02
1.639E-03,4.060E+00,-2.000E-02
1.679E-03,4.020E+00,2.000E-02
1.719E-03,4.060E+00,-2.000E-02
1.759E-03,4.060E+00,2.000E-02
1.799E-03,4.060E+00,2.000E-02
1.839E-03,4.100E+00,2.000E-02
1.879E-03,4.060E+00,2.000E-02
1.919E-03,4.060E+00,-2.000E-02
1.959E-03,4.020E+00,2.000E-02
1.999E-03,4.060E+00,2.000E-02
2.039E-03,4.060E+00,2.000E-02
2.079E-03,4.020E+00,2.000E-02
2.119E-03,4.060E+00,2.000E-02
2.159E-03,4.020E+00,2.000E-02
2.199E-03,3.980E+00,2.000E-02
2.239E-03,4.020E+00,2.000E-02
2.279E-03,4.020E+00,2.000E-02
2.319E-03,4.020E+00,2.000E-02
2.359E-03,4.060E+00,2.000E-02
2.399E-03,4.100E+00,2.000E-02
2.439E-03,4.020E+00,2.000E-02
2.479E-03,4.060E+00,2.000E-02
2.519E-03,4.020E+00,2.000E-02
2.559E-03,4.100E+00,2.000E-02
2.599E-03,4.060E+00,2.000E-02
2.639E-03,4.020E+00,2.000E-02
2.679E-03,4.020E+00,-2.000E-02
2.719E-03,4.020E+00,2.000E-02
2.759E-03,4.060E+00,2.000E-02
2.799E-03,4.100E+00,2.000E-02
2.839E-03,4.060E+00,-2.000E-02
2.879E-03,4.020E+00,2.000E-02
2.919E-03,4.060E+00,2.000E-02
2.959E-03,4.020E+00,2.000E-02
2.999E-03,4.100E+00,2.000E-02
3.039E-03,4.020E+00,2.000E-02
3.079E-03,4.060E+00,2.000E-02
3.119E-03,4.100E+00,2.000E-02
3.158E-03,4.060E+00,2.000E-02
3.198E-03,4.020E+00,2.000E-02
3.238E-03,4.060E+00,2.000E-02
3.278E-03,4.060E+00,2.000E-02
3.318E-03,4.100E+00,2.000E-02
3.358E-03,4.060E+00,2.000E-02
3.398E-03,4.100E+00,2.000E-02
3.438E-03,4.060E+00,2.000E-02
3.478E-03,4.060E+00,2.000E-02
3.518E-03,4.020E+00,2.000E-02
3.558E-03,4.100E+00,2.000E-02
3.598E-03,4.060E+00,2.000E-02
3.638E-03,4.100E+00,2.000E-02
3.678E-03,4.060E+00,2.000E-02
3.718E-03,4.100E+00,2.000E-02
3.758E-03,4.060E+00,2.000E-02
3.798E-03,3.980E+00,2.000E-02
3.838E-03,4.100E+00,2.000E-02
3.878E-03,4.060E+00,2.000E-02
3.918E-03,4.020E+00,2.000E-02
3.958E-03,4.100E+00,2.000E-02
3.998E-03,4.060E+00,2.000E-02
4.038E-03,4.100E+00,2.000E-02
4.078E-03,4.020E+00,2.000E-02
4.118E-03,3.980E+00,2.000E-02
4.158E-03,4.020E+00,2.000E-02
4.198E-03,4.060E+00,2.000E-02
4.238E-03,4.060E+00,-2.000E-02
4.278E-03,4.020E+00,-2.000E-02
4.318E-03,4.060E+00,2.000E-02
4.358E-03,4.020E+00,2.000E-02
4.398E-03,4.060E+00,2.000E-02
4.438E-03,4.060E+00,2.000E-02
4.478E-03,4.060E+00,2.000E-02
4.518E-03,4.060E+00,2.000E-02
4.558E-03,4.020E+00,-2.000E-02
4.598E-03,4.020E+00,2.000E-02
4.638E-03,4.060E+00,2.000E-02
4.678E-03,4.060E+00,2.000E-02
4.718E-03,4.060E+00,2.000E-02
4.758E-03,4.020E+00,2.000E-02
4.798E-03,4.060E+00,2.000E-02
4.838E-03,4.020E+00,2.000E-02
4.878E-03,4.100E+00,2.000E-02
4.918E-03,4.020E+00,2.000E-02
4.958E-03,4.060E+00,2.000E-02
4.998E-03,4.060E+00,-2.000E-02
5.038E-03,4.100E+00,2.000E-02
5.078E-03,4.020E+00,2.000E-02
5.118E-03,4.060E+00,2.000E-02
5.158E-03,4.060E+00,-2.000E-02
5.198E-03,4.060E+00,2.000E-02
5.238E-03,1.060E+00,-2.000E-02
5.278E-03,1.020E+00,2.000E-02
5.318E-03,1.020E+00,2.000E-02
5.358E-03,1.020E+00,2.000E-02
5.398E-03,1.020E+00,2.000E-02
5.438E-03,1.020E+00,2.000E-02
5.478E-03,1.020E+00,2.000E-02
5.518E-03,1.020E+00,2.000E-02
5.558E-03,1.020E+00,2.000E-02
5.598E-03,9.800E-01,2.000E-02
5.638E-03,9.800E-01,2.000E-02
5.678E-03,1.020E+00,2.000E-02
