in s,CH1 in V,CH2 in V
1.080E-06,2.020E+00,6.000E-02
1.100E-06,1.980E+00,6.000E-02
1.120E-06,2.020E+00,6.000E-02
1.140E-06,1.940E+00,6.000E-02
1.160E-06,2.020E+00,6.000E-02
1.180E-06,2.020E+00,6.000E-02
1.200E-06,2.020E+00,6.000E-02
1.220E-06,2.020E+00,6.000E-02
1.240E-06,2.020E+00,6.000E-02
1.260E-06,2.060E+00,6.000E-02
1.280E-06,2.060E+00,6.000E-02
1.300E-06,2.060E+00,6.000E-02
1.320E-06,2.060E+00,2.000E-02
1.340E-06,2.020E+00,6.000E-02
1.360E-06,2.060E+00,6.000E-02
1.380E-06,2.060E+00,6.000E-02
1.400E-06,2.060E+00,6.000E-02
1.420E-06,2.060E+00,6.000E-02
1.440E-06,2.060E+00,6.000E-02
1.460E-06,2.100E+00,6.000E-02
1.480E-06,2.100E+00,6.000E-02
1.500E-06,2.060E+00,6.000E-02
1.520E-06,2.100E+00,6.000E-02
1.540E-06,2.100E+00,6.000E-02
1.560E-06,2.060E+00,2.000E-02
1.580E-06,2.100E+00,6.000E-02
1.600E-06,2.100E+00,6.000E-02
1.620E-06,2.100E+00,6.000E-02
1.640E-06,2.060E+00,6.000E-02
1.660E-06,2.100E+00,6.000E-02
1.680E-06,2.100E+00,6.000E-02
1.700E-06,2.100E+00,6.000E-02
1.720E-06,2.100E+00,6.000E-02
1.740E-06,2.100E+00,6.000E-02
1.760E-06,2.100E+00,6.000E-02
1.780E-06,2.100E+00,6.000E-02
1.800E-06,2.100E+00,2.000E-02
1.820E-06,2.100E+00,6.000E-02
1.840E-06,2.140E+00,6.000E-02
1.860E-06,2.140E+00,6.000E-02
1.880E-06,2.140E+00,6.000E-02
1.900E-06,2.140E+00,6.000E-02
1.920E-06,2.140E+00,6.000E-02
1.940E-06,2.100E+00,6.000E-02
1.960E-06,2.140E+00,2.000E-02
1.980E-06,2.140E+00,6.000E-02
2.000E-06,2.140E+00,6.000E-02
2.020E-06,2.140E+00,6.000E-02
2.040E-06,2.140E+00,6.000E-02
2.060E-06,2.140E+00,6.000E-02
2.080E-06,2.140E+00,6.000E-02
2.100E-06,2.140E+00,6.000E-02
2.120E-06,2.140E+00,2.000E-02
2.140E-06,2.140E+00,2.000E-02
2.160E-06,2.140E+00,6.000E-02
2.180E-06,2.140E+00,2.000E-02
2.200E-06,2.140E+00,2.000E-02
2.220E-06,2.140E+00,6.000E-02
2.240E-06,2.140E+00,6.000E-02
2.260E-06,2.140E+00,6.000E-02
2.280E-06,2.140E+00,6.000E-02
2.300E-06,2.140E+00,6.000E-02
2.320E-06,2.140E+00,6.000E-02
2.340E-06,2.140E+00,6.000E-02
2.360E-06,2.140E+00,6.000E-02
2.380E-06,2.140E+00,2.000E-02
2.400E-06,2.180E+00,6.000E-02
2.420E-06,2.140E+00,2.000E-02
2.440E-06,2.140E+00,6.000E-02
2.460E-06,2.140E+00,6.000E-02
2.480E-06,2.140E+00,6.000E-02
2.500E-06,2.140E+00,6.000E-02
2.520E-06,2.140E+00,6.000E-02
2.540E-06,2.140E+00,6.000E-02
2.560E-06,2.140E+00,6.000E-02
2.580E-06,2.140E+00,2.000E-02
2.600E-06,2.140E+00,6.000E-02
2.620E-06,2.140E+00,6.000E-02
2.640E-06,2.180E+00,6.000E-02
2.660E-06,2.140E+00,6.000E-02
2.680E-06,2.180E+00,2.000E-02
2.700E-06,2.180E+00,6.000E-02
