in s,CH1 in V
-1.040E-04,3.200E-01
-1.030E-04,3.200E-01
-1.020E-04,4.000E-01
-1.010E-04,3.200E-01
-1.000E-04,3.200E-01
-9.900E-05,4.000E-01
-9.800E-05,4.800E-01
-9.700E-05,4.000E-01
-9.600E-05,3.200E-01
-9.500E-05,4.000E-01
-9.400E-05,3.200E-01
-9.300E-05,4.000E-01
-9.200E-05,3.200E-01
-9.100E-05,4.000E-01
-9.000E-05,3.200E-01
-8.900E-05,4.000E-01
-8.800E-05,4.000E-01
-8.700E-05,4.000E-01
-8.600E-05,3.200E-01
-8.500E-05,3.200E-01
-8.400E-05,3.200E-01
-8.300E-05,3.200E-01
-8.200E-05,4.000E-01
-8.100E-05,3.200E-01
-8.000E-05,4.000E-01
-7.900E-05,3.200E-01
-7.800E-05,3.200E-01
-7.700E-05,4.000E-01
-7.600E-05,3.200E-01
-7.500E-05,3.200E-01
-7.400E-05,4.800E-01
-7.300E-05,4.000E-01
-7.200E-05,4.000E-01
-7.100E-05,4.000E-01
-7.000E-05,3.200E-01
-6.900E-05,4.000E-01
-6.800E-05,4.000E-01
-6.700E-05,4.000E-01
-6.600E-05,8.000E-02
-6.500E-05,8.000E-02
-6.400E-05,8.000E-02
-6.300E-05,8.000E-02
-6.200E-05,-4.000E-17
-6.100E-05,-4.000E-17
-6.000E-05,8.000E-02
-5.900E-05,8.000E-02
-5.800E-05,8.000E-02
-5.700E-05,-4.000E-17
-5.600E-05,8.000E-02
-5.500E-05,-4.000E-17
-5.400E-05,1.120E+00
-5.300E-05,1.680E+00
-5.200E-05,2.320E+00
-5.100E-05,2.800E+00
-5.000E-05,3.200E+00
-4.900E-05,3.520E+00
-4.800E-05,3.840E+00
-4.700E-05,4.080E+00
-4.600E-05,4.240E+00
-4.500E-05,4.400E+00
-4.400E-05,4.320E+00
-4.300E-05,4.080E+00
-4.200E-05,3.920E+00
-4.100E-05,3.600E+00
-4.000E-05,3.280E+00
-3.900E-05,3.040E+00
-3.800E-05,2.720E+00
-3.700E-05,2.480E+00
-3.600E-05,2.240E+00
-3.500E-05,2.000E+00
-3.400E-05,1.840E+00
-3.300E-05,1.680E+00
-3.200E-05,1.520E+00
-3.100E-05,1.360E+00
-3.000E-05,1.280E+00
-2.900E-05,1.200E+00
-2.800E-05,1.040E+00
-2.700E-05,9.600E-01
-2.600E-05,8.800E-01
-2.500E-05,8.000E-01
-2.400E-05,7.200E-01
-2.300E-05,7.200E-01
-2.200E-05,6.400E-01
-2.100E-05,6.400E-01
-2.000E-05,6.400E-01
-1.900E-05,5.600E-01
-1.800E-05,4.800E-01
-1.700E-05,4.800E-01
-1.600E-05,4.800E-01
-1.500E-05,4.800E-01
-1.400E-05,4.800E-01
-1.300E-05,4.000E-01
-1.200E-05,4.000E-01
-1.100E-05,4.000E-01
-1.000E-05,3.200E-01
-9.000E-06,3.200E-01
-8.000E-06,3.200E-01
-7.000E-06,3.200E-01
-6.000E-06,3.200E-01
-5.000E-06,2.400E-01
-4.000E-06,2.400E-01
-3.000E-06,2.400E-01
-2.000E-06,2.400E-01
-1.000E-06,2.400E-01
-2.990E-20,2.400E-01
1.000E-06,2.400E-01
2.000E-06,2.400E-01
3.000E-06,2.400E-01
4.000E-06,1.600E-01
5.000E-06,3.200E-01
6.000E-06,2.400E-01
7.000E-06,1.600E-01
8.000E-06,2.400E-01
9.000E-06,2.400E-01
1.000E-05,2.400E-01
1.100E-05,2.400E-01
1.200E-05,2.400E-01
1.300E-05,1.600E-01
1.400E-05,1.600E-01
1.500E-05,1.600E-01
1.600E-05,2.400E-01
1.700E-05,1.600E-01
1.800E-05,2.400E-01
1.900E-05,1.600E-01
2.000E-05,1.600E-01
2.100E-05,2.400E-01
2.200E-05,1.600E-01
2.300E-05,1.600E-01
2.400E-05,1.600E-01
2.500E-05,1.600E-01
2.600E-05,1.600E-01
2.700E-05,1.600E-01
2.800E-05,1.600E-01
2.900E-05,1.600E-01
3.000E-05,1.600E-01
3.100E-05,2.400E-01
3.200E-05,1.600E-01
3.300E-05,2.400E-01
3.400E-05,1.600E-01
3.500E-05,2.400E-01
3.600E-05,1.600E-01
3.700E-05,1.600E-01
3.800E-05,1.600E-01
3.900E-05,1.600E-01
4.000E-05,1.600E-01
4.100E-05,1.600E-01
4.200E-05,1.600E-01
4.300E-05,1.600E-01
4.400E-05,1.600E-01
4.500E-05,1.600E-01
4.600E-05,2.400E-01
4.700E-05,1.600E-01
4.800E-05,1.600E-01
4.900E-05,1.600E-01
5.000E-05,2.400E-01
5.100E-05,1.600E-01
5.200E-05,1.600E-01
5.300E-05,1.600E-01
5.400E-05,2.400E-01
5.500E-05,8.000E-02
5.600E-05,1.600E-01
5.700E-05,2.400E-01
5.800E-05,1.600E-01
5.900E-05,2.400E-01
6.000E-05,1.600E-01
6.100E-05,1.600E-01
6.200E-05,1.600E-01
6.300E-05,1.600E-01
6.400E-05,1.600E-01
6.500E-05,1.600E-01
6.600E-05,1.600E-01
6.700E-05,1.600E-01
6.800E-05,8.000E-02
6.900E-05,8.000E-02
7.000E-05,8.000E-02
7.100E-05,8.000E-02
7.200E-05,8.000E-02
7.300E-05,8.000E-02
7.400E-05,8.000E-02
7.500E-05,-4.000E-17
7.600E-05,-4.000E-17
7.700E-05,-4.000E-17
7.800E-05,-4.000E-17
7.900E-05,8.000E-02
8.000E-05,8.000E-02
8.100E-05,8.000E-02
8.200E-05,-4.000E-17
8.300E-05,-4.000E-17
8.400E-05,8.000E-02
8.500E-05,-4.000E-17
8.600E-05,-4.000E-17
8.700E-05,-4.000E-17
8.800E-05,-4.000E-17
8.900E-05,8.000E-02
9.000E-05,8.000E-02
9.100E-05,-4.000E-17
9.200E-05,8.000E-02
9.300E-05,-4.000E-17
9.400E-05,8.000E-02
9.500E-05,-4.000E-17
9.600E-05,8.000E-02
9.700E-05,8.000E-02
9.800E-05,8.000E-02
9.900E-05,8.000E-02
1.000E-04,8.000E-02
1.010E-04,8.000E-02
1.020E-04,8.000E-02
1.030E-04,8.000E-02
1.040E-04,8.000E-02
1.050E-04,8.000E-02
1.060E-04,8.000E-02
1.070E-04,8.000E-02
1.080E-04,8.000E-02
1.090E-04,-4.000E-17
1.100E-04,8.000E-02
1.110E-04,-4.000E-17
1.120E-04,8.000E-02
1.130E-04,8.000E-02
1.140E-04,8.000E-02
1.150E-04,8.000E-02
1.160E-04,8.000E-02
1.170E-04,8.000E-02
1.180E-04,8.000E-02
1.190E-04,8.000E-02
1.200E-04,8.000E-02
1.210E-04,8.000E-02
1.220E-04,8.000E-02
1.230E-04,8.000E-02
1.240E-04,8.000E-02
1.250E-04,8.000E-02
1.260E-04,8.000E-02
1.270E-04,-4.000E-17
1.280E-04,8.000E-02
1.290E-04,-4.000E-17
1.300E-04,8.000E-02
1.310E-04,8.000E-02
1.320E-04,8.000E-02
1.330E-04,-4.000E-17
1.340E-04,-4.000E-17
1.350E-04,-4.000E-17
1.360E-04,8.000E-02
1.370E-04,-4.000E-17
1.380E-04,-4.000E-17
1.390E-04,-4.000E-17
1.400E-04,-4.000E-17
1.410E-04,-4.000E-17
1.420E-04,-4.000E-17
1.430E-04,-4.000E-17
1.440E-04,-4.000E-17
1.450E-04,-4.000E-17
1.460E-04,8.000E-02
1.470E-04,8.000E-02
1.480E-04,8.000E-02
1.490E-04,8.000E-02
1.500E-04,8.000E-02
1.510E-04,-4.000E-17
1.520E-04,8.000E-02
1.530E-04,8.000E-02
1.540E-04,8.000E-02
1.550E-04,-4.000E-17
1.560E-04,8.000E-02
1.570E-04,8.000E-02
1.580E-04,8.000E-02
1.590E-04,-4.000E-17
1.600E-04,8.000E-02
1.610E-04,8.000E-02
1.620E-04,8.000E-02
1.630E-04,-4.000E-17
1.640E-04,8.000E-02
1.650E-04,8.000E-02
1.660E-04,8.000E-02
1.670E-04,8.000E-02
1.680E-04,-4.000E-17
1.690E-04,8.000E-02
1.700E-04,8.000E-02
1.710E-04,8.000E-02
1.720E-04,8.000E-02
1.730E-04,1.600E-01
1.740E-04,1.600E-01
1.750E-04,1.600E-01
1.760E-04,1.600E-01
1.770E-04,1.600E-01
1.780E-04,1.600E-01
1.790E-04,1.600E-01
1.800E-04,2.400E-01
1.810E-04,1.600E-01
1.820E-04,2.400E-01
1.830E-04,2.400E-01
1.840E-04,1.600E-01
1.850E-04,2.400E-01
1.860E-04,2.400E-01
1.870E-04,1.600E-01
1.880E-04,2.400E-01
1.890E-04,2.400E-01
1.900E-04,2.400E-01
1.910E-04,2.400E-01
1.920E-04,1.600E-01
1.930E-04,2.400E-01
1.940E-04,2.400E-01
1.950E-04,2.400E-01
1.960E-04,4.000E-01
1.970E-04,3.200E-01
1.980E-04,2.400E-01
1.990E-04,3.200E-01
2.000E-04,2.400E-01
2.010E-04,2.400E-01
2.020E-04,3.200E-01
2.030E-04,2.400E-01
2.040E-04,2.400E-01
2.050E-04,2.400E-01
2.060E-04,2.400E-01
2.070E-04,2.400E-01
2.080E-04,2.400E-01
2.090E-04,2.400E-01
2.100E-04,2.400E-01
2.110E-04,2.400E-01
2.120E-04,2.400E-01
2.130E-04,2.400E-01
2.140E-04,2.400E-01
2.150E-04,2.400E-01
2.160E-04,2.400E-01
2.170E-04,2.400E-01
2.180E-04,2.400E-01
2.190E-04,2.400E-01
2.200E-04,2.400E-01
2.210E-04,4.000E-01
2.220E-04,4.000E-01
2.230E-04,2.400E-01
2.240E-04,3.200E-01
2.250E-04,3.200E-01
2.260E-04,2.400E-01
2.270E-04,3.200E-01
2.280E-04,2.400E-01
2.290E-04,3.200E-01
2.300E-04,2.400E-01
2.310E-04,2.400E-01
2.320E-04,3.200E-01
2.330E-04,3.200E-01
2.340E-04,2.400E-01
2.350E-04,2.400E-01
2.360E-04,2.400E-01
2.370E-04,2.400E-01
2.380E-04,2.400E-01
2.390E-04,2.400E-01
2.400E-04,2.400E-01
2.410E-04,2.400E-01
2.420E-04,2.400E-01
2.430E-04,2.400E-01
2.440E-04,2.400E-01
2.450E-04,2.400E-01
2.460E-04,3.200E-01
2.470E-04,4.000E-01
2.480E-04,3.200E-01
2.490E-04,3.200E-01
2.500E-04,3.200E-01
2.510E-04,2.400E-01
2.520E-04,3.200E-01
2.530E-04,2.400E-01
2.540E-04,2.400E-01
2.550E-04,2.400E-01
2.560E-04,2.400E-01
2.570E-04,2.400E-01
2.580E-04,2.400E-01
2.590E-04,2.400E-01
2.600E-04,2.400E-01
2.610E-04,2.400E-01
2.620E-04,2.400E-01
2.630E-04,2.400E-01
2.640E-04,2.400E-01
2.650E-04,2.400E-01
2.660E-04,2.400E-01
2.670E-04,2.400E-01
2.680E-04,2.400E-01
2.690E-04,2.400E-01
2.700E-04,2.400E-01
2.710E-04,4.000E-01
2.720E-04,4.000E-01
2.730E-04,2.400E-01
2.740E-04,3.200E-01
2.750E-04,3.200E-01
2.760E-04,2.400E-01
2.770E-04,2.400E-01
2.780E-04,2.400E-01
2.790E-04,2.400E-01
2.800E-04,2.400E-01
2.810E-04,2.400E-01
2.820E-04,2.400E-01
2.830E-04,2.400E-01
2.840E-04,2.400E-01
2.850E-04,2.400E-01
2.860E-04,3.200E-01
2.870E-04,2.400E-01
2.880E-04,2.400E-01
2.890E-04,2.400E-01
2.900E-04,2.400E-01
2.910E-04,2.400E-01
2.920E-04,3.200E-01
2.930E-04,3.200E-01
2.940E-04,3.200E-01
2.950E-04,2.400E-01
2.960E-04,2.400E-01
2.970E-04,2.400E-01
2.980E-04,4.800E-01
2.990E-04,4.000E-01
3.000E-04,3.200E-01
3.010E-04,3.200E-01
3.020E-04,2.400E-01
3.030E-04,2.400E-01
3.040E-04,2.400E-01
3.050E-04,2.400E-01
3.060E-04,2.400E-01
3.070E-04,2.400E-01
3.080E-04,2.400E-01
3.090E-04,2.400E-01
3.100E-04,2.400E-01
3.110E-04,3.200E-01
3.120E-04,2.400E-01
3.130E-04,2.400E-01
3.140E-04,2.400E-01
3.150E-04,2.400E-01
3.160E-04,2.400E-01
3.170E-04,2.400E-01
3.180E-04,2.400E-01
3.190E-04,2.400E-01
3.200E-04,2.400E-01
3.210E-04,2.400E-01
3.220E-04,3.200E-01
3.230E-04,4.000E-01
3.240E-04,3.200E-01
3.250E-04,3.200E-01
3.260E-04,3.200E-01
3.270E-04,3.200E-01
3.280E-04,3.200E-01
3.290E-04,2.400E-01
3.300E-04,2.400E-01
3.310E-04,2.400E-01
3.320E-04,2.400E-01
3.330E-04,2.400E-01
3.340E-04,3.200E-01
3.350E-04,2.400E-01
3.360E-04,2.400E-01
3.370E-04,2.400E-01
3.380E-04,2.400E-01
3.390E-04,2.400E-01
3.400E-04,2.400E-01
3.410E-04,2.400E-01
3.420E-04,2.400E-01
3.430E-04,2.400E-01
3.440E-04,2.400E-01
3.450E-04,2.400E-01
3.460E-04,2.400E-01
3.470E-04,2.400E-01
3.480E-04,4.000E-01
3.490E-04,4.000E-01
3.500E-04,3.200E-01
3.510E-04,3.200E-01
3.520E-04,3.200E-01
3.530E-04,2.400E-01
3.540E-04,2.400E-01
3.550E-04,2.400E-01
3.560E-04,2.400E-01
3.570E-04,3.200E-01
3.580E-04,2.400E-01
3.590E-04,2.400E-01
3.600E-04,2.400E-01
3.610E-04,2.400E-01
3.620E-04,2.400E-01
3.630E-04,2.400E-01
3.640E-04,2.400E-01
3.650E-04,3.200E-01
3.660E-04,3.200E-01
3.670E-04,5.360E+00
3.680E-04,5.840E+00
3.690E-04,5.120E+00
3.700E-04,4.560E+00
3.710E-04,4.000E+00
3.720E-04,3.520E+00
3.730E-04,3.040E+00
3.740E-04,2.720E+00
3.750E-04,2.480E+00
3.760E-04,2.080E+00
3.770E-04,1.920E+00
3.780E-04,1.680E+00
3.790E-04,1.520E+00
3.800E-04,1.360E+00
3.810E-04,1.200E+00
3.820E-04,1.040E+00
3.830E-04,9.600E-01
3.840E-04,8.800E-01
3.850E-04,8.000E-01
3.860E-04,7.200E-01
3.870E-04,6.400E-01
3.880E-04,5.600E-01
3.890E-04,5.600E-01
3.900E-04,4.800E-01
3.910E-04,4.800E-01
3.920E-04,4.800E-01
3.930E-04,4.000E-01
3.940E-04,4.000E-01
3.950E-04,4.000E-01
3.960E-04,4.000E-01
3.970E-04,3.200E-01
3.980E-04,3.200E-01
3.990E-04,1.600E-01
4.000E-04,3.200E-01
4.010E-04,3.200E-01
