in s,CH1 in V
-2.136E-05,1.600E-01
-2.058E-05,1.600E-01
-1.980E-05,1.600E-01
-1.902E-05,1.400E-01
-1.824E-05,1.600E-01
-1.746E-05,1.800E-01
-1.668E-05,1.600E-01
-1.590E-05,1.600E-01
-1.512E-05,1.600E-01
-1.434E-05,1.600E-01
-1.356E-05,1.600E-01
-1.278E-05,1.600E-01
-1.200E-05,1.600E-01
-1.122E-05,1.600E-01
-1.044E-05,1.600E-01
-9.659E-06,1.600E-01
-8.879E-06,1.600E-01
-8.099E-06,1.600E-01
-7.319E-06,1.600E-01
-6.539E-06,1.600E-01
-5.759E-06,1.600E-01
-4.979E-06,1.600E-01
-4.199E-06,1.600E-01
-3.419E-06,1.600E-01
-2.639E-06,1.600E-01
-1.859E-06,1.600E-01
-1.079E-06,1.600E-01
-2.993E-07,1.800E-01
4.807E-07,-2.000E-02
1.261E-06,-2.000E-02
2.041E-06,-2.000E-02
2.821E-06,-9.200E-17
3.601E-06,-9.200E-17
4.381E-06,-2.000E-02
5.161E-06,-2.000E-02
5.941E-06,-2.000E-02
6.721E-06,-2.000E-02
7.501E-06,-2.000E-02
8.281E-06,-2.000E-02
9.061E-06,-2.000E-02
9.841E-06,-9.200E-17
1.062E-05,-2.000E-02
1.140E-05,-2.000E-02
1.218E-05,-2.000E-02
1.296E-05,3.000E-01
1.374E-05,4.000E-01
1.452E-05,5.200E-01
1.530E-05,6.200E-01
1.608E-05,7.400E-01
1.686E-05,8.200E-01
1.764E-05,9.000E-01
1.842E-05,9.600E-01
1.920E-05,9.800E-01
1.998E-05,1.000E+00
2.076E-05,1.000E+00
2.154E-05,9.800E-01
2.232E-05,9.600E-01
2.310E-05,9.400E-01
2.388E-05,9.400E-01
2.466E-05,9.000E-01
2.544E-05,8.800E-01
2.622E-05,8.600E-01
2.700E-05,8.400E-01
2.778E-05,8.200E-01
2.856E-05,7.800E-01
2.934E-05,7.800E-01
3.012E-05,7.600E-01
3.090E-05,7.400E-01
3.168E-05,7.200E-01
3.246E-05,7.000E-01
3.324E-05,6.800E-01
3.402E-05,6.400E-01
3.480E-05,6.600E-01
3.558E-05,6.400E-01
3.636E-05,6.000E-01
3.714E-05,5.800E-01
3.792E-05,5.800E-01
3.870E-05,5.600E-01
3.948E-05,5.400E-01
4.026E-05,5.200E-01
4.104E-05,5.200E-01
4.182E-05,5.000E-01
4.260E-05,5.000E-01
4.338E-05,4.800E-01
4.416E-05,4.600E-01
4.494E-05,4.600E-01
4.572E-05,4.400E-01
4.650E-05,4.400E-01
4.728E-05,4.200E-01
4.806E-05,4.000E-01
4.884E-05,4.000E-01
4.962E-05,3.800E-01
5.040E-05,3.800E-01
5.118E-05,3.600E-01
5.196E-05,3.600E-01
5.274E-05,3.400E-01
5.352E-05,3.200E-01
5.430E-05,3.400E-01
5.508E-05,3.200E-01
5.586E-05,3.200E-01
5.664E-05,3.000E-01
5.742E-05,3.000E-01
5.820E-05,3.000E-01
5.898E-05,2.800E-01
5.976E-05,3.000E-01
6.054E-05,2.800E-01
6.132E-05,2.800E-01
6.210E-05,2.400E-01
6.288E-05,2.600E-01
6.366E-05,2.600E-01
6.444E-05,2.400E-01
6.522E-05,2.200E-01
6.600E-05,2.200E-01
6.678E-05,2.200E-01
6.756E-05,2.200E-01
6.834E-05,2.200E-01
6.912E-05,2.200E-01
6.990E-05,2.200E-01
7.068E-05,2.000E-01
7.146E-05,2.000E-01
7.224E-05,2.000E-01
7.302E-05,2.000E-01
7.380E-05,1.800E-01
7.458E-05,1.800E-01
7.536E-05,1.800E-01
7.614E-05,1.800E-01
7.692E-05,1.800E-01
7.770E-05,1.800E-01
7.848E-05,1.800E-01
7.926E-05,1.800E-01
8.004E-05,1.600E-01
8.082E-05,1.600E-01
8.160E-05,1.600E-01
8.238E-05,1.600E-01
8.316E-05,1.600E-01
8.394E-05,1.600E-01
8.472E-05,1.400E-01
8.550E-05,1.600E-01
8.628E-05,1.600E-01
8.706E-05,1.400E-01
8.784E-05,1.200E-01
8.862E-05,1.400E-01
8.940E-05,1.400E-01
9.018E-05,1.400E-01
9.096E-05,1.400E-01
9.174E-05,1.400E-01
9.252E-05,1.400E-01
9.330E-05,1.400E-01
9.408E-05,1.400E-01
9.486E-05,1.400E-01
9.564E-05,1.200E-01
9.642E-05,1.200E-01
9.720E-05,1.200E-01
9.798E-05,1.200E-01
9.876E-05,1.200E-01
9.954E-05,1.200E-01
1.003E-04,1.200E-01
1.011E-04,1.200E-01
1.019E-04,1.200E-01
1.027E-04,1.200E-01
1.034E-04,1.200E-01
1.042E-04,1.200E-01
1.050E-04,1.200E-01
1.058E-04,1.200E-01
1.066E-04,1.000E-01
1.073E-04,1.000E-01
1.081E-04,1.000E-01
1.089E-04,1.000E-01
1.097E-04,1.000E-01
1.105E-04,1.000E-01
1.112E-04,6.000E-02
1.120E-04,1.000E-01
1.128E-04,1.200E-01
1.136E-04,1.000E-01
1.144E-04,1.000E-01
1.151E-04,1.000E-01
1.159E-04,1.000E-01
1.167E-04,1.000E-01
1.175E-04,1.000E-01
1.183E-04,1.000E-01
1.190E-04,1.000E-01
1.198E-04,8.000E-02
1.206E-04,8.000E-02
1.214E-04,8.000E-02
1.222E-04,8.000E-02
1.229E-04,1.000E-01
1.237E-04,8.000E-02
1.245E-04,8.000E-02
1.253E-04,8.000E-02
1.261E-04,8.000E-02
1.268E-04,1.000E-01
1.276E-04,8.000E-02
1.284E-04,8.000E-02
1.292E-04,1.000E-01
1.300E-04,8.000E-02
1.307E-04,8.000E-02
1.315E-04,1.000E-01
1.323E-04,1.000E-01
1.331E-04,8.000E-02
1.339E-04,-9.200E-17
1.346E-04,-9.200E-17
1.354E-04,-2.000E-02
1.362E-04,-2.000E-02
1.370E-04,-2.000E-02
1.378E-04,-2.000E-02
1.385E-04,-9.200E-17
1.393E-04,-2.000E-02
1.401E-04,-2.000E-02
1.409E-04,-9.200E-17
1.417E-04,-2.000E-02
1.424E-04,-2.000E-02
1.432E-04,-9.200E-17
1.440E-04,-9.200E-17
1.448E-04,-2.000E-02
1.456E-04,-2.000E-02
1.463E-04,-9.200E-17
1.471E-04,-2.000E-02
1.479E-04,-9.200E-17
1.487E-04,-2.000E-02
1.495E-04,-2.000E-02
1.502E-04,-2.000E-02
1.510E-04,-9.200E-17
1.518E-04,-9.200E-17
1.526E-04,-2.000E-02
1.534E-04,-2.000E-02
