in s,CH1 in V
9.800E-05,1.000E-01
1.000E-04,1.000E-01
1.020E-04,1.000E-01
1.040E-04,1.000E-01
1.060E-04,1.000E-01
1.080E-04,1.000E-01
1.100E-04,1.000E-01
1.120E-04,1.000E-01
1.140E-04,1.000E-01
1.160E-04,1.000E-01
1.180E-04,1.000E-01
1.200E-04,-1.000E-01
1.220E-04,1.000E-01
1.240E-04,-1.000E-01
1.260E-04,1.000E-01
1.280E-04,-1.000E-01
1.300E-04,1.000E-01
1.320E-04,1.000E-01
1.340E-04,1.000E-01
1.360E-04,-1.000E-01
1.380E-04,-1.000E-01
1.400E-04,5.000E-01
1.420E-04,1.100E+00
1.440E-04,1.500E+00
1.460E-04,1.900E+00
1.480E-04,2.300E+00
1.500E-04,2.700E+00
1.520E-04,3.100E+00
1.540E-04,3.500E+00
1.560E-04,3.700E+00
1.580E-04,4.100E+00
1.600E-04,4.300E+00
1.620E-04,4.700E+00
1.640E-04,5.100E+00
1.660E-04,5.300E+00
1.680E-04,5.500E+00
1.700E-04,5.900E+00
1.720E-04,6.100E+00
1.740E-04,6.300E+00
1.760E-04,6.500E+00
1.780E-04,6.700E+00
1.800E-04,6.700E+00
1.820E-04,7.100E+00
1.840E-04,7.300E+00
1.860E-04,7.500E+00
1.880E-04,7.500E+00
1.900E-04,7.700E+00
1.920E-04,7.900E+00
1.940E-04,8.100E+00
1.960E-04,8.100E+00
1.980E-04,8.300E+00
2.000E-04,8.500E+00
2.020E-04,8.500E+00
2.040E-04,8.700E+00
2.060E-04,8.900E+00
2.080E-04,8.900E+00
2.100E-04,9.100E+00
2.120E-04,9.100E+00
2.140E-04,9.300E+00
2.160E-04,9.300E+00
2.180E-04,9.500E+00
2.200E-04,9.500E+00
2.220E-04,9.700E+00
2.240E-04,9.700E+00
2.260E-04,9.700E+00
2.280E-04,9.700E+00
2.300E-04,9.900E+00
2.320E-04,9.900E+00
2.340E-04,9.900E+00
2.360E-04,1.010E+01
2.380E-04,1.010E+01
2.400E-04,1.010E+01
2.420E-04,1.010E+01
2.440E-04,1.030E+01
2.460E-04,1.030E+01
2.480E-04,1.030E+01
2.500E-04,1.030E+01
2.520E-04,1.030E+01
2.540E-04,1.050E+01
2.560E-04,1.050E+01
2.580E-04,1.050E+01
2.600E-04,1.050E+01
2.620E-04,1.050E+01
2.640E-04,1.070E+01
2.660E-04,1.070E+01
2.680E-04,1.070E+01
2.700E-04,1.070E+01
2.720E-04,1.090E+01
2.740E-04,1.090E+01
2.760E-04,1.090E+01
2.780E-04,1.090E+01
2.800E-04,1.090E+01
2.820E-04,1.090E+01
2.840E-04,1.090E+01
2.860E-04,1.090E+01
2.880E-04,1.090E+01
2.900E-04,1.090E+01
2.920E-04,1.090E+01
2.940E-04,1.090E+01
2.960E-04,1.090E+01
2.980E-04,1.110E+01
3.000E-04,1.110E+01
3.020E-04,1.110E+01
3.040E-04,1.110E+01
3.060E-04,1.110E+01
3.080E-04,1.110E+01
3.100E-04,1.110E+01
3.120E-04,1.110E+01
3.140E-04,1.110E+01
3.160E-04,1.110E+01
3.180E-04,1.110E+01
3.200E-04,1.110E+01
3.220E-04,1.110E+01
3.240E-04,1.110E+01
3.260E-04,1.130E+01
3.280E-04,1.110E+01
3.300E-04,1.130E+01
3.320E-04,1.130E+01
3.340E-04,1.110E+01
3.360E-04,1.110E+01
3.380E-04,1.110E+01
3.400E-04,1.110E+01
3.420E-04,1.110E+01
3.440E-04,1.110E+01
