Index	Current	S11	S12	S13	S14	S21	S22	S23	S24	S31	S32	S33	S34	S41	S42	S43	
3685	7.99414	-17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3686	8.0022	-18	0	0	0	0	0	0	0	0	0	0	1	0	-1	1	
3687	7.98608	-19	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
3688	7.96996	-20	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	
3689	8.0022	-22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
3690	7.98608	-24	0	0	0	0	0	0	1	0	0	0	0	1	1	-1	
3691	8.01026	-27	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3692	7.97802	-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3693	7.95385	-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3694	7.97802	-29	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
3695	7.96996	-28	0	0	0	0	0	0	1	0	0	0	0	0	1	-1	
3696	7.96996	-28	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3697	7.97802	-28	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3698	7.96996	-29	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	
3699	7.99414	-29	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3700	8.02637	-28	0	0	0	0	0	0	1	0	0	0	0	0	-1	1	
3701	7.99414	-28	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3702	7.98608	-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3703	7.99414	-27	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	
3704	7.98608	-27	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	
3705	7.98608	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3706	7.9619	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3707	7.97802	-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3708	7.94579	-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3709	7.99414	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3710	8.0022	-13	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
3711	7.9619	-14	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	
3712	8.0022	-13	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	
3713	7.95385	-13	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	
3714	7.99414	-13	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3715	7.98608	-13	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	
3716	7.97802	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3717	7.99414	-13	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	
3718	7.93773	-14	0	0	0	0	0	0	-1	0	0	0	1	0	1	1	
3719	7.96996	-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720	8.0022	-14	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	
3721	7.97802	-14	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	
3722	8.0022	-14	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
3723	7.94579	-14	0	0	0	0	0	0	0	0	0	0	1	0	0	1	
3724	7.97802	-14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3725	7.97802	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3726	7.95385	-14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3727	7.97802	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	
3728	7.98608	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3729	7.98608	-15	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	
3730	7.98608	-14	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	
3731	8.0022	-14	0	0	0	0	0	1	-1	0	0	0	-1	0	0	1	
3732	7.96996	-14	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3733	7.98608	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3734	7.9619	-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3735	7.98608	-19	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	
3736	7.99414	-21	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	
3737	7.99414	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3738	7.98608	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3739	8.01026	-23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
3740	7.98608	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3741	7.9619	-25	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	
3742	7.97802	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3743	7.9619	-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3744	7.96996	-27	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	
3745	7.95385	-29	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	
3746	7.96996	-28	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	
3747	7.93773	-18	0	0	0	0	0	0	1	0	0	0	0	0	0	1	
3748	8.0022	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	
3749	7.99414	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3750	7.97802	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3751	7.99414	75	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	
3752	8.01026	116	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3753	7.96996	106	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3754	7.99414	86	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	
3755	8.03443	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3756	8.0022	62	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
3757	7.94579	56	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	
3758	7.98608	54	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	
3759	7.96996	53	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3760	7.96996	54	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
3761	7.97802	52	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	
3762	7.97802	53	0	0	0	0	0	0	0	0	0	1	0	0	0	1	
3763	7.99414	57	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
3764	7.97802	48	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3765	7.97802	33	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	
3766	7.98608	24	0	0	0	0	0	0	1	0	0	0	0	0	0	1	
3767	7.99414	26	0	0	0	0	0	0	-1	0	0	0	-1	0	0	1	
3768	7.96996	32	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3769	7.96996	33	0	0	0	0	0	0	0	0	0	0	1	0	1	0	
3770	7.9619	25	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	
3771	7.99414	12	0	0	0	0	0	0	-1	0	0	0	-1	0	-1	0	
3772	7.99414	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
3773	8.01026	-7	0	0	0	0	0	0	0	0	-1	-1	1	0	-1	0	
3774	7.93773	-15	0	0	0	0	0	0	0	0	0	0	1	0	0	1	
3775	7.95385	-17	0	0	0	0	0	0	0	0	0	-1	0	0	-1	-1	
3776	7.98608	-17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3777	7.98608	-19	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	
3778	7.97802	-27	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3779	7.98608	-28	0	0	0	0	0	0	1	0	0	0	0	0	0	1	
3780	7.96996	-26	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3781	7.93773	-22	0	0	1	0	0	0	1	0	0	0	0	0	0	1	
3782	8.01026	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3783	7.9619	1	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	
3784	7.98608	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	
3785	7.99414	-4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3786	7.98608	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3787	7.93773	-19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3788	8.01026	-21	0	0	0	0	0	0	-1	0	0	0	-1	0	1	-1	
3789	7.94579	-23	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3790	8.0022	-23	0	0	0	0	-1	0	0	0	0	0	1	0	1	1	
3791	8.01832	-23	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	
3792	7.98608	-22	0	0	0	0	0	0	1	0	0	0	0	0	0	1	
3793	8.0022	-21	0	0	0	0	0	0	0	0	0	0	1	0	1	0	
3794	7.98608	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3795	7.97802	91	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	
3796	7.99414	450	0	0	0	0	0	0	1	0	0	0	1	0	0	0	
3797	8.01026	674	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	
3798	7.96996	703	0	0	0	0	0	0	-1	0	0	0	1	0	1	1	
3799	7.96996	707	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	
3800	7.97802	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3801	7.99414	706	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	
3802	7.99414	707	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
3803	7.97802	706	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	
3804	7.99414	708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3805	7.98608	705	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	
3806	7.98608	710	0	0	0	0	0	0	1	0	0	0	0	1	0	1	
3807	7.9619	709	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	
3808	7.97802	706	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3809	7.96996	706	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3810	7.99414	705	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	
3811	7.96996	705	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3812	7.98608	705	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	
3813	7.99414	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3814	8.0022	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3815	8.0022	704	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	
3816	7.96996	704	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	
3817	7.97802	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3818	7.96996	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3819	8.0022	703	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	
3820	7.98608	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3821	7.92161	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3822	7.98608	127	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	
3823	7.98608	-17	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	
3824	7.97802	-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3825	8.0022	-12	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	
3826	7.96996	9	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	
3827	8.0022	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3828	7.99414	5	0	0	0	0	0	0	-1	0	0	0	1	0	1	0	
3829	7.98608	-7	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	
3830	7.97802	-13	0	0	0	0	0	0	1	0	0	0	1	0	0	0	
3831	7.97802	-20	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	
3832	7.97802	-23	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	
3833	7.96996	-23	0	0	0	0	0	0	0	0	0	0	-1	0	-1	1	
3834	8.01026	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3835	7.97802	-24	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	
3836	7.99414	-24	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3837	7.99414	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3838	8.01026	-24	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3839	7.9619	-23	0	0	0	0	0	0	0	0	0	0	1	0	0	1	
3840	7.97802	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3841	8.01026	-20	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	
3842	7.97802	-18	0	0	0	0	0	0	1	0	0	0	0	0	0	1	
3843	7.97802	-17	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	
3844	7.9619	-21	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3845	7.98608	-24	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	
3846	7.9619	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3847	8.0022	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3848	7.98608	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3849	7.96996	-24	0	0	0	0	0	0	-1	0	0	0	-1	0	0	1	
3850	7.97802	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3851	7.99414	-22	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	
3852	7.99414	-22	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	
3853	8.0022	-23	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3854	7.98608	-23	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	
3855	7.9619	-24	0	0	0	0	0	0	1	0	0	0	0	-1	1	1	
3856	7.96996	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	
3857	8.01026	-24	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3858	7.9619	-23	0	0	0	0	0	0	1	0	0	0	0	0	1	0	
3859	7.98608	-24	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3860	7.97802	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3861	8.01832	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3862	7.96996	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3863	7.96996	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	
3864	7.99414	-24	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
3865	7.95385	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3866	7.99414	-24	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	
3867	7.98608	-21	0	0	0	0	0	0	1	0	0	0	-1	0	1	0	
3868	8.01026	-23	0	0	0	0	0	0	1	0	0	0	0	0	1	0	
3869	8.0022	-25	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	
3870	7.95385	-23	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3871	7.97802	-24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
3872	7.99414	-24	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
3873	7.98608	-23	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	
3874	7.98608	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3875	7.96996	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3876	7.97802	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3877	7.98608	-15	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	
3878	8.0022	-11	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	
3879	7.96996	40	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3880	7.99414	255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3881	7.9619	313	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
3882	7.99414	468	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3883	7.96996	632	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3884	7.97802	700	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
3885	7.98608	833	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3886	7.96996	884	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	
3887	7.96996	897	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
3888	7.96996	892	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3889	7.96996	867	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	
3890	7.96996	757	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3891	7.99414	631	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	
3892	7.97802	532	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3893	8.01026	519	0	0	0	0	0	0	-1	0	0	0	1	0	1	0	
3894	7.9619	616	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
3895	7.96996	868	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3896	7.93773	931	0	0	0	0	0	0	0	0	0	0	1	0	-1	1	
3897	7.96996	953	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3898	8.01026	960	0	0	0	0	0	0	1	0	0	0	0	0	0	1	
3899	8.0022	965	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3900	7.98608	965	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3901	7.99414	965	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	
3902	8.01026	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3903	8.0022	964	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	
3904	7.96996	965	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	
3905	7.98608	964	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	
3906	7.96996	965	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	
3907	7.99414	963	0	0	0	0	0	0	0	0	0	0	1	0	-1	1	
3908	7.97802	963	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	
3909	7.94579	962	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	
3910	7.97802	964	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
3911	7.9619	963	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
3912	7.97802	963	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3913	7.96996	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3914	7.9619	-36	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	
3915	7.98608	-23	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
3916	8.0022	-19	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	
3917	8.0022	-14	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	
3918	8.01832	-4	0	0	0	0	0	0	-1	0	0	0	-1	0	0	1	
3919	7.99414	9	0	0	0	0	0	0	1	0	0	0	-1	0	1	0	
3920	8.0022	16	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3921	8.0022	23	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3922	8.0022	69	0	0	0	0	0	0	1	0	0	0	0	0	-1	-1	
3923	7.97802	109	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3924	7.97802	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3925	7.94579	63	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
3926	7.92967	30	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3927	7.99414	-1	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	
3928	7.97802	-19	0	0	0	0	0	0	-1	0	0	0	1	0	0	1	
3929	8.02637	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3930	7.97802	-20	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
3931	7.96996	-29	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3932	8.0022	-32	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	
3933	7.97802	-35	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	
3934	7.98608	-25	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	
3935	8.01026	-40	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3936	7.99414	-42	0	0	0	0	0	0	1	0	0	0	1	0	0	0	
3937	7.9619	-43	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	
3938	7.93773	-43	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	
3939	8.01026	-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3940	7.98608	-46	0	0	0	0	0	0	-1	0	0	0	0	0	-1	1	
3941	7.98608	-48	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3942	7.95385	-48	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	
3943	7.98608	-48	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3944	8.0022	-49	0	0	0	0	0	0	0	0	0	0	1	0	0	1	
3945	8.0022	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3946	7.97802	-49	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	
3947	7.97802	-49	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	
3948	7.99414	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3949	8.0022	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
3950	7.98608	-49	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	
3951	7.95385	-50	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3952	7.98608	-49	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	
3953	7.97802	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3954	7.99414	-49	0	0	0	0	0	0	1	0	0	0	1	0	0	0	
3955	7.98608	-49	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	
3956	7.96996	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3957	7.99414	-49	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
3958	7.97802	-49	0	0	0	0	0	0	-1	0	0	0	1	0	0	1	
3959	7.98608	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3960	8.0022	-50	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	
3961	7.97802	-50	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
3962	7.96996	-49	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	
3963	8.0022	-50	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	
3964	7.97802	-50	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3965	8.0022	-49	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3966	7.99414	-49	0	0	0	0	0	0	1	0	0	0	0	0	-1	-1	
3967	7.98608	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3968	7.98608	-50	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
3969	8.0022	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3970	7.97802	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3971	7.95385	-50	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	
3972	7.99414	-50	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	
3973	7.97802	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3974	8.01832	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3975	7.96996	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3976	7.96996	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3977	7.97802	-49	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	
3978	7.99414	-49	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
3979	7.96996	-50	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	
3980	7.99414	-49	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3981	7.95385	-49	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3982	7.98608	-50	0	0	0	0	0	0	1	0	0	0	0	0	1	0	
3983	7.96996	-49	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3984	7.99414	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3985	7.99414	-50	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	
3986	7.97802	-50	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	
3987	7.98608	-50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
3988	7.96996	-50	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
3989	7.98608	-50	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	
3990	7.99414	-50	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	
3991	7.97802	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3992	7.98608	-50	0	0	0	0	0	0	0	0	0	0	1	0	1	0	
3993	8.0022	-50	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
3994	7.97802	-50	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
3995	7.97802	-50	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	
3996	8.0022	-50	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
3997	7.99414	-50	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
3998	7.98608	-50	0	0	0	0	0	1	-1	0	0	0	1	0	0	0	
3999	7.98608	-50	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	
4000	8.01026	-50	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	
4001	8.01026	-50	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	
4002	7.97802	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
4003	7.99414	-50	0	0	0	0	0	0	1	0	0	0	-1	0	0	1	
4004	8.0022	-49	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	
4005	7.99414	-50	0	0	0	0	0	0	0	0	0	0	1	0	1	0	
4006	7.99414	-50	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	
4007	7.98608	-50	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
4008	7.98608	-50	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	
4009	7.99414	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4010	7.99414	-50	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	
4011	7.96996	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	
4012	7.98608	-49	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
4013	7.99414	-50	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	
4014	7.96996	-49	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
4015	8.0022	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4016	8.0022	-49	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
4017	7.95385	-49	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	
4018	7.96996	-49	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
4019	7.96996	-49	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	
4020	7.98608	-50	0	0	0	0	0	0	1	0	0	0	1	0	1	0	
4021	7.99414	-49	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	
4022	8.01832	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4023	7.98608	-49	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
4024	7.9619	-50	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
4025	7.98608	-50	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	
4026	7.98608	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4027	7.99414	-49	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	
4028	7.98608	-50	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
4029	7.9619	-50	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	
