in s,CH1 in V
-1.960E-06,1.260E+00
-1.920E-06,1.220E+00
-1.880E-06,1.180E+00
-1.840E-06,1.140E+00
-1.800E-06,1.140E+00
-1.760E-06,1.100E+00
-1.720E-06,1.100E+00
-1.680E-06,1.020E+00
-1.640E-06,1.020E+00
-1.600E-06,9.800E-01
-1.560E-06,9.400E-01
-1.520E-06,9.400E-01
-1.480E-06,9.000E-01
-1.440E-06,8.600E-01
-1.400E-06,8.200E-01
-1.360E-06,8.200E-01
-1.320E-06,7.800E-01
-1.280E-06,7.800E-01
-1.240E-06,7.400E-01
-1.200E-06,7.000E-01
-1.160E-06,7.000E-01
-1.120E-06,6.600E-01
-1.080E-06,6.200E-01
-1.040E-06,6.200E-01
-1.000E-06,5.800E-01
-9.600E-07,5.400E-01
-9.200E-07,5.000E-01
-8.800E-07,5.000E-01
-8.400E-07,5.000E-01
-8.000E-07,4.600E-01
-7.600E-07,4.200E-01
-7.200E-07,4.200E-01
-6.800E-07,3.800E-01
-6.400E-07,3.400E-01
-6.000E-07,3.400E-01
-5.600E-07,3.000E-01
-5.200E-07,3.000E-01
-4.800E-07,2.600E-01
-4.400E-07,2.200E-01
-4.000E-07,2.200E-01
-3.600E-07,1.800E-01
-3.200E-07,1.800E-01
-2.800E-07,1.400E-01
-2.400E-07,1.400E-01
-2.000E-07,1.000E-01
-1.600E-07,1.000E-01
-1.200E-07,6.000E-02
-8.000E-08,2.000E-02
-4.000E-08,-2.000E-02
3.000E-22,-2.000E-02
4.000E-08,-6.000E-02
8.000E-08,-6.000E-02
1.200E-07,-1.000E-01
1.600E-07,-1.000E-01
2.000E-07,-1.000E-01
2.400E-07,-1.400E-01
2.800E-07,-1.400E-01
3.200E-07,-1.800E-01
3.600E-07,-2.200E-01
4.000E-07,-2.200E-01
4.400E-07,-2.200E-01
4.800E-07,-2.600E-01
5.200E-07,-2.600E-01
5.600E-07,-3.000E-01
6.000E-07,-3.000E-01
6.400E-07,-3.400E-01
6.800E-07,-3.800E-01
7.200E-07,-3.800E-01
7.600E-07,-3.800E-01
8.000E-07,-4.200E-01
8.400E-07,-4.200E-01
8.800E-07,-4.600E-01
9.200E-07,-4.600E-01
9.600E-07,-4.600E-01
1.000E-06,-5.000E-01
1.040E-06,-5.400E-01
1.080E-06,-5.400E-01
1.120E-06,-5.800E-01
1.160E-06,-5.800E-01
1.200E-06,-5.800E-01
1.240E-06,-6.200E-01
1.280E-06,-6.200E-01
1.320E-06,-6.600E-01
1.360E-06,-6.600E-01
1.400E-06,-6.600E-01
1.440E-06,-7.000E-01
1.480E-06,-7.000E-01
1.520E-06,-7.000E-01
1.560E-06,-7.400E-01
1.600E-06,-7.400E-01
1.640E-06,-7.800E-01
1.680E-06,-7.800E-01
1.720E-06,-7.800E-01
1.760E-06,-7.800E-01
1.800E-06,-8.200E-01
1.840E-06,-8.200E-01
1.880E-06,-8.200E-01
1.920E-06,-8.600E-01
1.960E-06,-9.000E-01
2.000E-06,-9.000E-01
2.040E-06,-9.000E-01
2.080E-06,-9.400E-01
2.120E-06,-9.400E-01
2.160E-06,-9.400E-01
2.200E-06,-9.400E-01
2.240E-06,-9.800E-01
2.280E-06,-9.800E-01
2.320E-06,-9.800E-01
2.360E-06,-1.020E+00
2.400E-06,-1.020E+00
2.440E-06,-1.020E+00
2.480E-06,-1.060E+00
2.520E-06,-1.060E+00
2.560E-06,-1.060E+00
2.600E-06,-1.100E+00
2.640E-06,-1.100E+00
2.680E-06,-1.140E+00
2.720E-06,-1.140E+00
2.760E-06,-1.140E+00
2.800E-06,-1.140E+00
2.840E-06,-1.180E+00
2.880E-06,-1.180E+00
2.920E-06,-1.180E+00
2.960E-06,-1.220E+00
3.000E-06,-1.220E+00
3.040E-06,-1.220E+00
3.080E-06,-1.220E+00
3.120E-06,-1.220E+00
3.160E-06,-1.260E+00
3.200E-06,-1.260E+00
3.240E-06,-1.300E+00
3.280E-06,-1.300E+00
3.320E-06,-1.300E+00
3.360E-06,-1.340E+00
3.400E-06,-1.340E+00
3.440E-06,-1.340E+00
3.480E-06,-1.340E+00
3.520E-06,-1.340E+00
3.560E-06,-1.380E+00
3.600E-06,-1.380E+00
3.640E-06,-1.380E+00
3.680E-06,-1.420E+00
3.720E-06,-1.420E+00
3.760E-06,-1.420E+00
3.800E-06,-1.420E+00
3.840E-06,-1.420E+00
3.880E-06,-1.460E+00
3.920E-06,-1.460E+00
3.960E-06,-1.460E+00
4.000E-06,-1.500E+00
4.040E-06,-1.500E+00
4.080E-06,-1.500E+00
4.120E-06,-1.500E+00
4.160E-06,-1.540E+00
4.200E-06,-1.540E+00
4.240E-06,-1.540E+00
4.280E-06,-1.540E+00
4.320E-06,-1.540E+00
4.360E-06,-1.580E+00
4.400E-06,-1.580E+00
4.440E-06,-1.580E+00
4.480E-06,-1.620E+00
4.520E-06,-1.620E+00
4.560E-06,-1.620E+00
4.600E-06,-1.620E+00
4.640E-06,-1.660E+00
4.680E-06,-1.620E+00
4.720E-06,-1.620E+00
4.760E-06,-1.660E+00
4.800E-06,-1.660E+00
4.840E-06,-1.700E+00
4.880E-06,-1.700E+00
4.920E-06,-1.700E+00
4.960E-06,-1.700E+00
5.000E-06,-1.700E+00
5.040E-06,-1.740E+00
5.080E-06,-1.740E+00
5.120E-06,-1.740E+00
5.160E-06,-1.740E+00
5.200E-06,-1.740E+00
5.240E-06,-1.740E+00
5.280E-06,-1.780E+00
5.320E-06,-1.780E+00
5.360E-06,-1.780E+00
5.400E-06,-1.780E+00
5.440E-06,-1.780E+00
5.480E-06,-1.780E+00
5.520E-06,-1.820E+00
5.560E-06,-1.820E+00
5.600E-06,-1.820E+00
5.640E-06,-1.820E+00
5.680E-06,-1.820E+00
5.720E-06,-1.860E+00
5.760E-06,-1.860E+00
5.800E-06,-1.860E+00
5.840E-06,-1.860E+00
5.880E-06,-1.860E+00
5.920E-06,-1.900E+00
5.960E-06,-1.900E+00
6.000E-06,-1.900E+00
6.040E-06,-1.900E+00
6.080E-06,-1.900E+00
6.120E-06,-1.900E+00
6.160E-06,-1.900E+00
6.200E-06,-1.940E+00
6.240E-06,-1.940E+00
6.280E-06,-1.940E+00
6.320E-06,-1.940E+00
6.360E-06,-1.940E+00
6.400E-06,-1.940E+00
6.440E-06,-1.940E+00
6.480E-06,-1.940E+00
6.520E-06,-1.980E+00
6.560E-06,-1.980E+00
6.600E-06,-1.980E+00
6.640E-06,-1.980E+00
6.680E-06,-1.980E+00
6.720E-06,-2.020E+00
6.760E-06,-2.020E+00
6.800E-06,-2.020E+00
6.840E-06,-2.020E+00
6.880E-06,-2.020E+00
6.920E-06,-2.020E+00
6.960E-06,-2.020E+00
7.000E-06,-2.060E+00
7.040E-06,-2.060E+00
7.080E-06,-2.060E+00
7.120E-06,-2.060E+00
7.160E-06,-2.060E+00
7.200E-06,-2.060E+00
7.240E-06,-2.060E+00
7.280E-06,-2.100E+00
7.320E-06,-2.060E+00
7.360E-06,-2.100E+00
7.400E-06,-2.100E+00
7.440E-06,-2.100E+00
7.480E-06,-2.100E+00
7.520E-06,-2.100E+00
7.560E-06,-2.100E+00
7.600E-06,-2.100E+00
7.640E-06,-2.100E+00
7.680E-06,-2.140E+00
7.720E-06,-2.140E+00
7.760E-06,-2.140E+00
7.800E-06,-2.140E+00
7.840E-06,-2.140E+00
7.880E-06,-2.140E+00
7.920E-06,-2.180E+00
7.960E-06,-2.140E+00
8.000E-06,-2.140E+00
8.040E-06,-2.180E+00
8.080E-06,-2.180E+00
8.120E-06,-2.180E+00
8.160E-06,-2.180E+00
8.200E-06,-2.180E+00
8.240E-06,-2.180E+00
8.280E-06,-2.220E+00
