in s,CH1 in V
-3.520E-05,6.000E-04
-3.480E-05,1.400E-03
-3.440E-05,3.800E-03
-3.400E-05,5.000E-03
-3.360E-05,4.200E-03
-3.320E-05,3.400E-03
-3.280E-05,2.200E-03
-3.240E-05,2.600E-03
-3.200E-05,3.400E-03
-3.160E-05,4.200E-03
-3.120E-05,3.400E-03
-3.080E-05,2.600E-03
-3.040E-05,4.200E-03
-3.000E-05,1.800E-03
-2.960E-05,3.800E-03
-2.920E-05,6.000E-04
-2.880E-05,3.800E-03
-2.840E-05,3.800E-03
-2.800E-05,3.800E-03
-2.760E-05,4.200E-03
-2.720E-05,3.800E-03
-2.680E-05,3.000E-03
-2.640E-05,5.000E-03
-2.600E-05,3.400E-03
-2.560E-05,2.200E-03
-2.520E-05,3.400E-03
-2.480E-05,2.600E-03
-2.440E-05,2.200E-03
-2.400E-05,3.800E-03
-2.360E-05,5.400E-03
-2.320E-05,3.400E-03
-2.280E-05,2.200E-03
-2.240E-05,2.200E-03
-2.200E-05,3.400E-03
-2.160E-05,3.400E-03
-2.120E-05,5.000E-03
-2.080E-05,3.400E-03
-2.040E-05,3.800E-03
-2.000E-05,4.600E-03
-1.960E-05,3.000E-03
-1.920E-05,1.800E-03
-1.880E-05,3.000E-03
-1.840E-05,4.600E-03
-1.800E-05,2.600E-03
-1.760E-05,5.000E-03
-1.720E-05,3.000E-03
-1.680E-05,3.800E-03
-1.640E-05,9.400E-03
-1.600E-05,6.200E-03
-1.560E-05,3.800E-03
-1.520E-05,3.000E-03
-1.480E-05,2.600E-03
-1.440E-05,2.600E-03
-1.400E-05,3.000E-03
-1.360E-05,2.200E-03
-1.320E-05,4.200E-03
-1.280E-05,-2.000E-04
-1.240E-05,1.800E-03
-1.200E-05,-7.000E-03
-1.160E-05,3.800E-03
-1.120E-05,1.620E-02
-1.080E-05,7.800E-03
-1.040E-05,6.200E-03
-1.000E-05,-2.000E-04
-9.600E-06,2.600E-03
-9.200E-06,1.000E-03
-8.800E-06,1.000E-03
-8.400E-06,7.000E-03
-8.000E-06,3.800E-03
-7.600E-06,4.200E-03
-7.200E-06,2.600E-03
-6.800E-06,2.200E-03
-6.400E-06,3.400E-03
