in s,CH1 in V
-3.620E-06,2.200E-03
-3.600E-06,3.000E-03
-3.580E-06,3.800E-03
-3.560E-06,2.200E-03
-3.540E-06,3.800E-03
-3.520E-06,1.800E-03
-3.500E-06,3.400E-03
-3.480E-06,1.800E-03
-3.460E-06,2.200E-03
-3.440E-06,1.800E-03
-3.420E-06,3.400E-03
-3.400E-06,1.800E-03
-3.380E-06,3.000E-03
-3.360E-06,2.600E-03
-3.340E-06,2.600E-03
-3.320E-06,3.000E-03
-3.300E-06,3.800E-03
-3.280E-06,3.000E-03
-3.260E-06,1.400E-03
-3.240E-06,3.000E-03
-3.220E-06,1.400E-03
-3.200E-06,2.600E-03
-3.180E-06,3.000E-03
-3.160E-06,3.800E-03
-3.140E-06,3.800E-03
-3.120E-06,2.200E-03
-3.100E-06,2.200E-03
-3.080E-06,2.600E-03
-3.060E-06,3.400E-03
-3.040E-06,3.000E-03
-3.020E-06,2.200E-03
-3.000E-06,2.200E-03
-2.980E-06,2.200E-03
-2.960E-06,1.800E-03
-2.940E-06,3.400E-03
-2.920E-06,1.800E-03
-2.900E-06,2.600E-03
-2.880E-06,2.600E-03
-2.860E-06,3.800E-03
-2.840E-06,2.600E-03
-2.820E-06,1.800E-03
-2.800E-06,3.000E-03
-2.780E-06,1.800E-03
-2.760E-06,2.600E-03
-2.740E-06,1.400E-03
-2.720E-06,1.800E-03
-2.700E-06,1.800E-03
-2.680E-06,3.800E-03
-2.660E-06,2.200E-03
-2.640E-06,2.600E-03
-2.620E-06,2.200E-03
-2.600E-06,2.200E-03
-2.580E-06,2.600E-03
-2.560E-06,2.200E-03
-2.540E-06,2.600E-03
-2.520E-06,1.800E-03
-2.500E-06,2.200E-03
-2.480E-06,-6.000E-04
-2.460E-06,3.800E-03
-2.440E-06,2.600E-03
-2.420E-06,3.800E-03
-2.400E-06,4.200E-03
-2.380E-06,1.800E-03
-2.360E-06,2.200E-03
-2.340E-06,1.800E-03
-2.320E-06,6.000E-04
-2.300E-06,2.200E-03
-2.280E-06,2.200E-03
-2.260E-06,2.600E-03
-2.240E-06,2.600E-03
-2.220E-06,1.400E-03
-2.200E-06,4.200E-03
-2.180E-06,2.600E-03
-2.160E-06,1.800E-03
-2.140E-06,3.000E-03
-2.120E-06,2.200E-03
-2.100E-06,3.400E-03
-2.080E-06,2.600E-03
-2.060E-06,2.200E-03
-2.040E-06,2.200E-03
-2.020E-06,2.600E-03
-2.000E-06,3.000E-03
-1.980E-06,1.800E-03
-1.960E-06,1.400E-03
-1.940E-06,2.200E-03
-1.920E-06,3.800E-03
-1.900E-06,3.000E-03
-1.880E-06,2.600E-03
-1.860E-06,2.600E-03
-1.840E-06,2.200E-03
